-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2000 through 04/15/2026 in LST
Location: latitude  34.1623   longitude 90.6141 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 5174.24 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
PS              MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,DOY,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS10M,WS10M_MAX,WS10M_MIN,PS
2012,234,2.56,9.88,-4.37,70.3,0.12,3.3,4.9,2.22,54.44
2012,235,2.78,10.21,-5.04,61.2,0.01,2.19,2.88,1.42,54.47
2012,236,4.63,12.13,-2.56,49.8,0.0,2.52,3.97,1.67,54.39
2012,237,4.43,12.63,-3.0,52.89,1.01,2.89,4.37,1.36,54.45
2012,238,5.57,13.71,-2.4,50.32,0.17,1.99,3.24,0.78,54.45
2012,239,4.58,12.7,-3.67,69.11,1.16,4.4,7.15,1.57,54.31
2012,240,4.18,12.3,-2.28,76.22,0.91,3.71,5.57,0.58,54.26
2012,241,6.46,12.88,-0.12,72.72,3.85,2.9,5.75,0.57,54.23
2012,242,5.98,13.45,0.72,73.35,2.95,2.85,5.56,0.49,54.28
2012,243,3.26,9.11,-2.28,73.05,5.19,4.09,6.96,0.28,54.33
2012,244,-1.07,3.98,-8.41,73.4,8.43,5.2,9.5,2.2,54.33
2012,245,-2.87,5.22,-10.09,50.29,0.0,2.77,4.33,0.9,54.67
2012,246,0.11,7.14,-7.3,40.96,0.0,2.7,4.12,1.67,54.61
2012,247,1.75,9.36,-4.71,41.7,0.0,2.52,3.1,1.99,54.51
2012,248,2.14,10.41,-5.45,46.26,0.0,2.21,3.86,0.73,54.47
2012,249,3.52,12.21,-4.87,51.93,0.0,4.4,6.67,1.68,54.47
2012,250,3.95,12.01,-3.5,63.5,3.3,6.14,10.05,3.29,54.42
2012,251,3.82,11.43,-1.81,74.07,0.18,3.56,5.03,0.65,54.46
2012,252,5.33,12.33,-1.53,71.75,3.22,5.33,9.58,2.55,54.42
2012,253,5.01,12.54,-1.76,73.02,0.74,4.25,6.3,2.68,54.44
2012,254,1.96,9.61,-4.62,74.28,2.84,2.7,4.81,0.37,54.5
2012,255,0.39,7.05,-5.37,73.78,0.93,3.8,6.5,1.28,54.45
2012,256,-0.37,8.01,-7.29,51.82,0.03,3.27,6.51,0.21,54.48
2012,257,1.66,8.87,-4.92,37.67,0.01,2.7,5.84,0.7,54.34
2012,258,2.2,10.31,-4.76,58.08,0.28,2.48,5.37,0.38,54.08
2012,259,1.33,10.12,-4.43,73.67,6.85,5.75,9.99,3.7,53.8
2012,260,0.54,8.88,-7.38,70.7,1.61,3.59,7.18,0.5,54.15
2012,261,1.5,8.08,-4.16,80.85,5.0,3.79,6.32,1.68,54.24
2012,262,3.11,11.54,-3.93,71.97,3.61,5.01,8.93,2.49,54.17
2012,263,3.72,11.2,-2.29,70.82,2.14,6.88,10.95,3.91,54.03
2012,264,1.42,8.36,-4.62,66.98,1.97,5.17,9.63,1.63,54.06
2012,265,1.75,9.4,-3.92,57.72,0.06,6.5,10.06,3.44,54.05
2012,266,1.15,8.28,-3.86,49.84,0.11,7.63,10.52,5.44,54.02
2012,267,0.77,7.36,-3.97,52.79,0.0,7.78,11.2,4.36,53.93
2012,268,-0.65,5.12,-5.95,59.34,0.23,5.27,9.5,0.33,53.9
2012,269,-1.33,4.71,-6.18,63.72,0.17,3.9,8.72,0.44,54.12
2012,270,0.38,8.16,-6.14,59.26,0.57,5.19,10.0,0.38,54.35
2012,271,1.61,9.55,-4.47,53.24,0.02,5.16,9.06,1.98,54.45
2012,272,0.98,9.15,-5.55,55.82,0.0,5.06,9.65,1.14,54.43
2012,273,0.77,8.77,-5.29,51.28,0.0,5.37,9.5,3.19,54.42
2012,274,0.63,8.54,-5.44,48.19,0.0,6.86,11.3,3.27,54.35
2012,275,0.27,9.05,-6.53,47.55,0.0,6.19,11.39,3.18,54.25
2012,276,-1.67,6.2,-7.57,53.63,0.0,4.07,9.51,1.08,54.16
2012,277,-2.02,4.63,-6.31,53.84,0.0,3.99,7.59,1.74,53.99
2012,278,-2.79,3.0,-6.48,63.48,0.34,6.07,11.4,1.79,53.76
2012,279,-2.55,1.81,-5.89,65.95,0.95,5.93,11.33,0.96,53.83
2012,280,-2.55,2.32,-6.69,62.7,0.77,5.13,10.74,0.64,54.05
2012,281,-2.43,1.95,-5.58,59.97,0.12,5.02,9.33,1.09,54.15
2012,282,-4.53,0.0,-9.78,67.69,0.34,3.23,4.73,1.45,54.26
2012,283,-2.56,2.67,-7.19,51.37,0.01,5.59,10.75,1.85,54.07
2012,284,-2.29,1.65,-4.91,53.04,0.63,5.14,10.42,1.54,54.01
2012,285,-3.39,0.15,-6.32,59.44,0.52,4.88,9.2,0.42,53.93
2012,286,-6.13,-2.61,-11.04,68.13,0.56,2.93,4.62,0.37,53.98
2012,287,-4.8,-1.22,-9.51,54.74,0.02,5.34,10.48,1.1,53.83
2012,288,-6.07,-1.7,-10.19,56.43,0.0,6.87,10.08,2.82,53.75
2012,289,-7.88,-3.06,-12.15,47.76,0.0,6.75,9.27,2.42,54.15
2012,290,-6.76,-0.61,-13.25,49.13,0.0,3.02,5.43,0.47,54.28
2012,291,-5.8,-1.65,-10.19,59.04,0.0,7.48,11.83,3.73,53.88
2012,292,-7.85,-2.75,-13.07,64.67,0.0,5.17,8.99,2.29,53.9
2012,293,-7.76,-1.54,-13.66,55.51,0.0,7.95,12.73,4.14,53.9
2012,294,-6.49,-0.31,-12.92,47.61,0.0,7.11,11.14,3.92,53.97
2012,295,-5.27,0.67,-11.22,50.84,0.0,5.59,10.38,1.79,54.04
2012,296,-6.99,-2.29,-11.48,56.85,0.0,7.28,13.64,1.47,53.95
2012,297,-8.48,-3.88,-12.91,63.15,0.06,4.75,8.54,0.45,53.81
2012,298,-9.14,-4.06,-13.38,61.07,0.47,6.28,10.97,2.39,53.54
2012,299,-11.69,-5.5,-18.75,55.61,0.01,4.62,7.82,2.44,53.73
2012,300,-9.76,-4.06,-16.5,61.44,0.31,4.97,7.76,3.09,53.72
2012,301,-9.5,-3.69,-15.2,69.07,0.23,3.33,5.09,1.95,53.85
2012,302,-10.05,-4.01,-14.91,58.24,0.17,4.53,7.97,2.28,53.99
2012,303,-9.93,-4.94,-16.02,51.49,0.0,3.56,6.67,0.58,54.2
2012,304,-9.61,-4.3,-15.23,63.7,0.42,5.2,9.35,2.17,54.12
2012,305,-10.88,-3.15,-17.71,51.3,0.0,6.6,11.72,3.64,54.14
2012,306,-9.25,-1.35,-17.61,43.39,0.0,4.75,7.99,3.09,53.99
2012,307,-11.21,-4.28,-17.31,42.73,0.0,5.43,8.8,1.47,54.11
2012,308,-9.63,-2.35,-18.18,43.25,0.0,4.05,6.69,1.21,53.94
2012,309,-9.98,-1.67,-17.12,50.34,0.0,5.63,9.61,3.12,53.74
2012,310,-9.47,-0.83,-17.37,49.94,0.0,5.77,9.99,3.45,53.63
2012,311,-10.58,-3.59,-17.34,54.25,0.0,7.03,12.72,2.12,53.62
2012,312,-12.05,-6.87,-16.51,59.33,0.0,4.92,9.98,1.76,53.57
2012,313,-13.68,-5.7,-20.5,45.93,0.0,6.47,11.22,3.89,53.35
2012,314,-14.97,-6.53,-22.02,46.09,0.0,6.3,10.43,3.55,53.68
2012,315,-12.86,-4.96,-20.22,39.5,0.0,2.39,3.44,0.74,54.0
2012,316,-11.26,-4.94,-17.6,42.99,0.0,2.65,3.98,0.59,53.8
2012,317,-12.28,-5.32,-19.62,38.14,0.0,1.88,3.07,1.06,53.92
2012,318,-11.88,-4.06,-18.55,40.51,0.0,4.64,6.96,1.9,53.77
2012,319,-12.54,-5.45,-17.31,53.81,0.0,8.02,12.11,5.53,53.43
2012,320,-17.52,-12.24,-21.78,55.3,0.0,5.88,10.54,2.7,53.96
2012,321,-15.89,-7.05,-23.55,43.39,0.0,6.24,8.44,3.53,54.2
2012,322,-12.97,-3.08,-20.83,41.96,0.0,8.33,13.08,5.16,53.89
2012,323,-12.3,-4.98,-18.89,44.42,0.0,7.32,13.2,2.7,53.66
2012,324,-13.8,-7.87,-18.37,57.41,0.0,8.29,13.36,4.14,53.46
2012,325,-13.75,-7.46,-18.34,47.44,0.0,9.74,14.75,3.98,53.46
2012,326,-11.82,-4.99,-17.89,43.34,0.0,11.37,15.23,8.85,53.44
2012,327,-13.18,-7.66,-19.03,62.14,0.0,8.53,13.56,4.66,53.48
2012,328,-11.48,-7.12,-15.94,51.3,0.0,9.83,14.96,6.27,53.33
2012,329,-14.04,-11.49,-19.0,62.4,0.0,9.74,14.56,4.38,53.01
2012,330,-18.63,-13.08,-24.62,53.98,0.0,5.97,10.8,3.13,53.4
2012,331,-16.27,-9.04,-24.09,59.44,0.0,5.37,9.4,1.63,53.31
2012,332,-16.72,-11.65,-21.99,61.8,0.0,6.86,11.17,3.74,53.32
2012,333,-14.33,-6.42,-23.06,49.96,0.0,8.35,12.66,5.34,53.36
2012,334,-12.63,-7.58,-16.97,56.16,0.0,7.01,13.7,2.54,53.15
2012,335,-15.98,-11.7,-22.47,53.2,0.0,7.8,12.05,2.85,53.22
2012,336,-18.0,-10.53,-23.48,42.88,0.0,6.07,12.06,1.1,53.48
2012,337,-18.56,-10.22,-25.03,39.14,0.0,6.01,9.35,3.0,53.81
2012,338,-15.03,-7.48,-22.28,50.74,0.0,8.22,12.63,4.9,53.63
2012,339,-16.7,-9.59,-22.81,41.97,0.0,6.29,11.25,2.11,53.9
2012,340,-16.87,-7.92,-23.18,43.31,0.0,7.74,14.88,3.67,53.93
2012,341,-15.65,-7.11,-22.49,47.99,0.0,5.23,9.33,1.65,53.98
2012,342,-14.11,-5.61,-18.94,65.62,0.0,5.3,11.95,2.55,53.72
2012,343,-14.84,-7.71,-19.78,73.13,0.0,4.71,7.13,3.29,53.57
2012,344,-15.69,-10.56,-21.45,80.26,0.29,4.9,8.87,3.0,53.34
2012,345,-17.76,-10.94,-22.82,60.51,0.01,5.44,11.8,2.24,53.47
2012,346,-16.52,-9.46,-22.18,47.98,0.0,7.59,13.83,2.97,53.19
2012,347,-16.61,-12.16,-21.81,69.93,0.0,7.55,11.01,3.82,52.86
2012,348,-19.11,-12.8,-24.69,63.13,0.31,7.5,12.53,3.41,53.04
2012,349,-16.68,-11.33,-22.63,70.12,0.1,9.82,12.36,5.5,53.22
2012,350,-14.52,-10.2,-18.34,59.22,0.0,10.38,13.86,5.54,53.44
2012,351,-15.6,-10.37,-19.63,67.08,0.06,10.44,16.29,6.49,53.39
2012,352,-17.24,-11.94,-22.53,60.64,0.54,9.94,17.12,4.98,53.62
2012,353,-14.94,-6.39,-23.4,52.78,0.0,10.36,15.56,4.84,53.43
2012,354,-16.36,-10.08,-23.62,49.57,0.0,11.3,17.4,2.71,52.95
2012,355,-19.72,-13.62,-24.75,43.21,0.0,9.76,16.26,3.86,52.91
2012,356,-21.68,-14.96,-28.02,50.52,0.0,8.79,16.18,4.14,53.25
2012,357,-23.02,-15.79,-28.68,55.24,0.0,7.49,12.11,4.82,53.62
2012,358,-19.88,-9.18,-27.96,49.04,0.0,7.82,11.37,5.6,53.75
2012,359,-17.83,-8.31,-24.83,48.58,0.0,7.61,11.22,4.57,53.34
2012,360,-18.97,-14.06,-22.82,71.07,0.19,3.85,5.38,1.82,53.1
2012,361,-20.48,-12.24,-27.11,62.66,0.0,6.57,10.5,2.52,53.12
2012,362,-17.1,-8.95,-24.28,52.51,0.0,9.02,15.78,4.02,53.1
2012,363,-14.19,-9.56,-17.86,71.81,0.0,10.23,16.94,2.06,52.88
2012,364,-16.36,-12.01,-19.92,63.09,0.18,5.04,11.88,0.17,53.11
2012,365,-18.49,-11.74,-23.27,59.75,0.0,5.71,12.25,2.26,53.2
2012,366,-20.75,-12.38,-25.89,48.14,0.0,4.49,8.52,2.38,53.37
2013,1,-16.0,-5.34,-26.31,47.71,0.0,9.49,15.49,5.24,53.27
2013,2,-14.18,-9.15,-18.42,44.01,0.0,8.91,14.23,1.17,53.15
2013,3,-17.82,-10.75,-22.53,44.83,0.0,7.97,13.63,1.12,52.91
2013,4,-18.82,-13.36,-24.41,54.8,0.0,9.35,15.21,3.21,52.85
2013,5,-18.57,-14.24,-22.49,60.16,0.0,6.32,10.99,3.31,52.8
2013,6,-19.97,-15.22,-24.04,63.25,0.0,3.91,8.15,1.7,52.77
2013,7,-19.77,-15.18,-24.28,66.03,0.0,3.93,5.56,1.64,52.58
2013,8,-21.64,-16.11,-26.17,56.4,0.0,4.07,7.1,1.65,52.83
2013,9,-21.76,-14.65,-29.33,47.93,0.0,5.79,11.1,1.25,52.98
2013,10,-20.58,-15.36,-26.75,53.73,0.0,3.56,7.15,0.96,53.05
2013,11,-21.9,-16.08,-26.43,53.52,0.0,6.13,11.41,1.71,53.18
2013,12,-18.47,-8.87,-27.64,45.84,0.0,8.53,13.24,5.27,53.28
2013,13,-15.07,-9.84,-18.87,65.06,0.0,7.85,11.14,4.18,53.06
2013,14,-18.33,-11.96,-23.62,67.58,0.0,6.28,13.27,2.04,53.1
2013,15,-17.77,-10.04,-24.16,52.44,0.0,8.76,13.13,4.57,53.19
2013,16,-17.69,-10.86,-22.56,53.52,0.0,8.09,12.91,4.72,53.4
2013,17,-16.15,-8.44,-24.57,62.78,0.0,9.75,16.13,6.87,53.61
2013,18,-14.16,-7.55,-21.64,58.38,0.0,11.57,15.6,6.65,53.54
2013,19,-15.11,-10.87,-18.69,61.42,0.01,13.37,19.46,6.39,53.03
2013,20,-18.98,-15.76,-22.33,68.73,0.0,6.08,8.91,3.66,52.95
2013,21,-21.34,-16.64,-25.81,50.88,0.0,7.7,10.83,4.45,53.19
2013,22,-20.32,-11.89,-28.04,47.34,0.0,6.94,9.73,5.11,53.38
2013,23,-19.38,-11.36,-26.81,60.57,0.0,5.19,7.07,3.23,53.37
2013,24,-19.03,-12.2,-24.43,55.91,0.0,4.93,7.95,2.29,53.22
2013,25,-21.12,-12.64,-28.12,57.31,0.0,6.04,9.75,4.03,53.36
2013,26,-19.03,-10.9,-27.53,57.19,0.0,4.74,6.91,3.39,53.37
2013,27,-20.16,-12.82,-27.08,46.44,0.0,7.02,12.5,4.45,53.41
2013,28,-17.3,-8.52,-26.24,56.99,0.0,7.94,13.31,5.3,53.37
2013,29,-17.96,-11.67,-23.5,56.76,0.0,6.29,8.5,3.11,53.41
2013,30,-18.02,-9.84,-25.75,44.82,0.0,7.92,13.23,3.86,53.32
2013,31,-15.55,-6.96,-23.32,61.99,0.0,6.34,10.63,2.83,53.45
2013,32,-14.26,-9.96,-17.83,78.84,0.2,2.55,3.65,0.31,53.5
2013,33,-16.36,-8.56,-21.73,62.68,0.01,5.37,8.89,2.94,53.3
2013,34,-16.22,-9.22,-22.5,68.79,0.08,6.36,9.7,4.51,53.25
2013,35,-14.29,-5.1,-23.96,61.19,0.0,7.77,11.95,4.81,53.56
2013,36,-11.74,-3.82,-19.36,72.39,0.0,8.32,14.0,5.4,53.85
2013,37,-11.74,-4.31,-18.84,64.88,0.0,10.09,15.55,5.86,53.64
2013,38,-13.04,-7.88,-18.43,53.35,0.0,11.31,17.18,5.86,53.25
2013,39,-19.0,-13.3,-24.33,51.69,0.0,6.44,11.74,2.93,53.31
2013,40,-18.3,-9.12,-27.09,35.0,0.0,8.63,13.54,3.67,53.33
2013,41,-15.68,-9.16,-22.94,56.76,0.0,10.84,14.36,7.82,53.22
2013,42,-16.03,-9.09,-22.02,55.96,0.0,9.87,14.7,5.27,53.34
2013,43,-15.59,-8.6,-22.15,57.98,0.0,11.05,16.55,7.48,53.35
2013,44,-15.96,-11.16,-20.86,67.15,0.0,11.05,14.73,7.63,53.17
2013,45,-16.28,-12.44,-19.54,56.06,0.0,7.68,11.26,3.98,53.25
2013,46,-15.64,-9.68,-22.25,55.74,0.0,10.1,13.81,7.36,53.25
2013,47,-12.63,-7.44,-17.35,67.6,0.11,11.24,16.87,5.91,53.05
2013,48,-12.7,-7.53,-18.01,66.75,0.22,12.02,21.07,5.87,52.69
2013,49,-16.82,-10.38,-25.09,47.52,0.02,6.75,10.78,3.44,52.96
2013,50,-16.46,-10.29,-24.02,53.38,0.0,7.29,10.81,4.25,53.13
2013,51,-16.25,-9.76,-23.47,58.6,0.0,5.64,9.73,3.53,53.22
2013,52,-16.83,-10.79,-22.36,59.23,0.0,5.52,10.88,3.07,53.55
2013,53,-14.45,-5.82,-22.2,48.88,0.0,8.46,13.44,4.69,53.64
2013,54,-14.09,-5.67,-21.9,57.71,0.0,8.08,14.06,4.81,53.73
2013,55,-13.77,-6.92,-19.75,62.28,0.27,7.44,11.13,4.08,53.7
2013,56,-13.38,-4.44,-21.9,52.88,0.0,6.83,11.51,4.1,53.7
2013,57,-12.56,-4.22,-20.1,50.82,0.0,9.2,14.06,5.3,53.75
2013,58,-12.22,-3.61,-20.63,45.36,0.0,11.89,18.53,6.36,53.64
2013,59,-13.34,-7.44,-20.61,53.42,0.0,12.8,18.11,8.3,53.34
2013,60,-13.01,-6.06,-18.95,48.95,0.0,9.53,14.28,3.99,53.55
2013,61,-13.33,-6.04,-20.91,43.15,0.0,4.53,7.21,1.66,53.98
2013,62,-13.36,-5.1,-20.96,39.73,0.0,5.02,9.0,2.55,54.0
2013,63,-12.31,-3.6,-21.55,40.71,0.0,5.97,10.35,3.07,54.03
2013,64,-10.86,-2.23,-18.21,52.54,0.0,6.63,9.35,3.86,54.0
2013,65,-10.32,-3.95,-16.19,46.45,0.0,3.11,4.04,2.11,54.21
2013,66,-8.42,-2.46,-13.63,32.27,0.0,1.8,3.14,0.43,54.19
2013,67,-7.67,0.39,-17.41,35.44,0.0,6.85,9.44,3.54,53.9
2013,68,-7.75,-0.52,-15.99,39.57,0.0,4.56,8.4,2.14,53.65
2013,69,-9.35,-1.52,-16.24,55.98,0.0,6.89,11.72,3.71,53.45
2013,70,-10.86,-3.39,-16.78,50.77,0.0,6.13,9.27,3.77,53.56
2013,71,-10.06,-1.99,-19.53,39.59,0.0,4.77,8.92,0.39,53.76
2013,72,-8.38,-0.74,-13.56,59.23,0.0,6.58,10.09,3.04,53.73
2013,73,-9.06,-1.5,-16.21,60.9,0.0,6.99,10.06,4.19,53.8
2013,74,-9.33,-3.28,-15.95,45.88,0.0,8.79,13.49,4.95,53.79
2013,75,-11.38,-5.49,-17.94,56.2,0.0,7.24,11.05,3.33,53.86
2013,76,-10.88,-4.67,-16.84,61.24,0.23,4.68,8.69,2.38,53.68
2013,77,-10.59,-5.15,-15.93,56.5,0.97,5.43,9.31,2.07,53.36
2013,78,-11.89,-5.26,-19.58,51.91,0.01,5.36,9.72,1.86,53.51
2013,79,-11.29,-3.41,-19.98,50.21,0.0,5.51,10.0,2.05,53.71
2013,80,-8.24,-1.32,-14.13,52.86,0.01,6.47,9.15,3.15,53.45
2013,81,-9.91,-2.73,-18.11,49.93,0.1,3.51,6.2,1.2,53.59
2013,82,-6.68,1.1,-16.19,49.23,0.13,6.81,10.3,3.65,53.72
2013,83,-6.91,-1.36,-12.37,59.37,0.05,8.2,14.05,1.56,53.71
2013,84,-7.91,-2.58,-15.22,57.37,0.29,3.13,4.93,0.04,53.58
2013,85,-7.44,-2.74,-11.17,58.63,0.85,4.79,6.53,2.91,53.39
2013,86,-8.97,-2.42,-14.86,51.15,0.12,6.36,10.84,0.72,53.68
2013,87,-7.9,-0.47,-14.83,50.11,0.0,5.74,9.94,0.78,53.72
2013,88,-8.61,-3.38,-14.78,67.0,0.0,3.01,5.98,0.57,53.66
2013,89,-7.17,-1.96,-12.53,65.4,0.0,3.11,5.9,1.16,53.58
2013,90,-7.89,-3.34,-13.16,62.92,0.14,2.98,4.81,0.48,53.69
2013,91,-7.38,-1.8,-14.33,61.63,0.19,4.16,8.38,1.76,53.61
2013,92,-6.89,-0.83,-13.65,58.56,0.0,5.29,8.94,2.47,53.65
2013,93,-7.0,-0.92,-13.85,56.52,0.0,7.31,11.29,2.31,53.48
2013,94,-9.28,-5.02,-14.31,59.63,0.01,5.29,7.7,0.59,53.38
2013,95,-11.24,-6.48,-17.46,56.61,0.12,3.28,5.88,0.73,53.48
2013,96,-10.08,-5.8,-15.79,54.6,1.27,3.99,6.94,0.12,53.35
2013,97,-10.87,-6.37,-15.9,46.52,0.09,6.59,11.95,2.44,53.55
2013,98,-8.97,-3.19,-16.21,41.39,0.0,6.12,10.71,2.75,53.69
2013,99,-7.14,-1.65,-13.39,50.31,0.09,4.39,8.19,0.74,53.86
2013,100,-6.56,-1.84,-11.57,60.82,0.14,5.25,8.19,0.43,53.7
2013,101,-7.8,-2.12,-13.7,65.05,0.46,5.38,8.41,1.4,53.73
2013,102,-7.8,-1.9,-14.5,53.52,0.01,4.29,7.84,1.27,53.87
2013,103,-7.19,-2.12,-12.67,61.05,0.0,3.99,9.26,0.49,53.91
2013,104,-6.74,-0.08,-13.49,51.06,0.0,5.4,9.6,0.62,53.82
2013,105,-7.58,-0.75,-15.27,37.79,0.0,2.8,4.79,0.98,53.8
2013,106,-4.86,1.98,-14.06,31.05,0.0,4.71,7.57,2.21,53.56
2013,107,-3.05,2.24,-8.12,48.54,0.15,8.14,9.97,6.08,53.28
2013,108,-5.92,-1.9,-11.28,51.32,0.03,5.34,7.95,2.4,53.45
2013,109,-5.47,-0.62,-12.05,41.04,0.0,7.57,12.25,2.81,53.63
2013,110,-4.55,2.56,-13.15,43.81,0.35,4.37,7.7,0.67,53.8
2013,111,-2.54,2.07,-7.55,56.36,0.9,4.78,8.82,2.4,53.65
2013,112,-4.32,-0.62,-7.84,59.07,6.35,2.61,4.7,1.44,53.75
2013,113,-4.98,0.53,-10.04,53.91,0.68,4.93,7.5,2.58,53.87
2013,114,-4.57,2.21,-13.69,38.0,0.02,4.47,6.96,2.52,54.03
2013,115,-3.9,1.43,-9.14,56.2,0.09,5.55,7.95,1.78,54.05
2013,116,-2.03,4.7,-8.59,46.73,0.01,4.46,7.14,1.86,54.1
2013,117,-1.49,4.37,-6.49,50.44,0.09,7.98,10.65,4.38,53.84
2013,118,-2.21,4.94,-7.85,53.56,0.0,4.98,7.74,2.65,53.81
2013,119,-1.21,5.82,-5.98,53.56,0.0,6.52,9.93,2.7,53.92
2013,120,-1.28,3.77,-5.63,62.84,3.33,5.8,9.41,2.7,53.97
2013,121,-1.53,2.93,-5.53,53.95,3.05,6.93,10.58,1.82,53.77
2013,122,-3.05,1.28,-6.94,60.0,0.72,3.62,8.18,0.32,53.64
2013,123,-4.68,-1.32,-8.79,67.54,8.9,5.36,8.1,2.35,53.45
2013,124,-6.12,-2.37,-10.01,72.46,2.1,3.92,6.62,0.78,53.54
2013,125,-4.69,1.59,-10.28,67.52,0.24,4.52,7.07,2.46,53.77
2013,126,-4.61,1.2,-9.99,67.0,0.48,5.47,7.46,3.4,53.81
2013,127,-4.5,1.45,-10.16,63.28,2.2,4.29,7.72,1.47,53.82
2013,128,-6.23,-1.57,-11.6,62.98,1.03,3.52,4.87,2.43,53.94
2013,129,-4.83,0.34,-10.3,59.89,0.14,2.87,5.6,0.39,53.98
2013,130,-3.48,2.08,-8.33,61.3,1.31,5.13,7.97,2.85,53.9
2013,131,-2.74,4.14,-9.27,47.06,0.0,3.37,5.22,0.39,53.94
2013,132,-0.8,4.91,-5.61,55.95,0.63,5.2,7.71,1.34,53.8
2013,133,-1.18,5.34,-6.72,54.87,2.18,7.24,10.47,3.07,53.62
2013,134,-2.01,5.06,-7.11,59.98,1.05,6.52,10.22,2.12,53.63
2013,135,-2.7,3.76,-7.73,65.45,8.3,5.04,9.02,0.54,53.71
2013,136,-4.77,0.7,-9.65,64.47,1.51,4.57,6.1,1.49,53.94
2013,137,-2.68,4.38,-9.45,50.55,0.21,3.33,4.92,0.15,54.0
2013,138,-2.78,2.94,-6.7,51.58,0.49,4.42,5.38,2.89,54.05
2013,139,-2.26,5.02,-8.69,40.91,0.0,5.64,7.94,2.62,54.2
2013,140,0.55,6.82,-6.25,40.14,0.16,4.1,6.59,2.72,54.14
2013,141,-0.2,5.75,-6.15,38.51,0.0,4.46,7.44,1.28,54.29
2013,142,0.38,6.69,-4.73,45.66,0.23,4.53,7.69,0.94,54.15
2013,143,-1.21,6.2,-6.38,60.27,0.35,2.57,5.11,0.36,54.27
2013,144,-1.01,6.03,-6.09,47.48,0.32,5.67,9.48,2.95,54.24
2013,145,2.75,10.42,-5.91,31.48,0.0,5.92,8.03,3.84,54.15
2013,146,4.17,13.56,-5.36,29.77,0.0,7.81,10.36,5.26,54.04
2013,147,3.81,12.53,-4.03,30.95,0.05,9.24,13.4,5.31,53.98
2013,148,2.51,11.53,-5.99,40.23,0.71,6.48,10.98,2.95,53.96
2013,149,2.81,11.97,-6.18,43.69,0.11,6.81,12.91,2.17,53.97
2013,150,2.85,10.02,-5.09,41.36,0.75,6.3,11.29,0.68,53.95
2013,151,-0.15,6.04,-6.43,57.91,1.45,4.39,6.79,2.24,54.16
2013,152,1.88,11.0,-6.77,51.52,0.07,4.51,7.01,2.39,54.29
2013,153,2.54,12.13,-7.22,41.02,0.81,3.78,6.28,1.25,54.28
2013,154,5.54,14.16,-3.72,35.02,0.88,3.69,6.11,0.96,54.13
2013,155,4.82,10.96,-2.3,65.76,5.56,3.07,4.55,1.63,54.17
2013,156,5.08,13.21,-4.22,61.23,1.66,3.33,5.39,1.51,54.24
2013,157,5.63,13.1,-2.48,59.52,0.57,3.85,5.36,1.77,54.16
2013,158,4.8,12.72,-2.9,60.2,3.88,5.82,8.06,2.94,54.09
2013,159,-0.1,8.12,-8.28,49.85,1.54,6.47,10.64,2.03,54.32
2013,160,-3.17,5.68,-10.46,36.19,0.0,5.9,8.74,2.81,54.51
2013,161,1.78,10.92,-8.93,27.07,0.0,3.49,5.92,1.63,54.51
2013,162,5.04,14.57,-5.37,29.84,0.0,4.6,7.5,2.5,54.32
2013,163,6.5,16.14,-4.42,36.4,0.0,5.55,9.86,1.59,54.08
2013,164,3.95,11.43,-2.8,57.69,1.43,2.65,4.81,0.57,53.99
2013,165,4.22,11.03,-2.67,70.08,3.47,6.3,9.19,3.06,53.86
2013,166,7.7,15.77,-0.17,59.76,2.42,7.99,11.57,4.82,53.92
2013,167,7.36,14.53,1.14,60.11,0.31,8.46,11.37,4.89,54.01
2013,168,8.07,15.61,0.74,55.07,0.49,7.3,9.32,3.79,53.99
2013,169,8.37,15.63,-0.22,55.99,0.09,6.75,9.33,4.01,53.87
2013,170,7.13,14.3,0.72,59.37,0.58,6.63,9.32,2.49,53.92
2013,171,4.83,13.36,-2.44,51.44,1.78,4.21,6.48,2.14,54.22
2013,172,4.81,14.2,-6.43,45.12,0.11,2.49,4.02,0.31,54.36
2013,173,6.32,15.28,-5.36,52.2,2.67,3.0,5.17,1.17,54.33
2013,174,4.61,10.66,-1.44,66.51,2.7,4.43,6.87,0.94,54.23
2013,175,4.3,14.22,-6.55,57.02,0.38,4.36,6.18,2.13,54.33
2013,176,3.98,12.36,-3.89,52.69,0.86,4.47,7.53,1.77,54.37
2013,177,4.2,13.34,-4.52,42.31,0.49,3.89,6.57,0.66,54.33
